sID,dR,dI,gameLength,choice,RT
10,-30,-1,10,2,0.5298
10,-12,-1,5,2,0.4435
10,20,1,10,1,0.3978
10,-30,1,10,2,0.5343
10,20,0,10,1,0.5623
10,30,-1,10,1,0.5539
10,-8,1,10,2,0.5349
10,8,-1,10,1,0.6494
10,-30,0,10,2,0.4952
10,20,1,5,1,0.6046
10,-4,-1,5,2,0.7061
10,-8,1,5,2,0.399
10,4,-1,5,2,0.6251
10,-8,0,10,2,0.5223
10,-12,-1,5,2,0.5622
10,20,-1,5,1,0.4361
10,-4,1,5,2,0.5783
10,12,0,10,1,0.7605
10,-12,1,10,1,0.6041
10,-4,1,10,1,0.6597
10,-12,1,5,2,0.8313
10,-12,1,5,2,0.6268
10,-8,1,5,1,0.5883
10,-8,0,10,2,0.6441
10,12,0,10,1,0.4825
10,4,1,10,1,0.6207
10,8,-1,10,1,0.4711
10,-4,0,10,1,0.4808
10,30,0,10,1,0.4682
10,-12,1,10,2,0.6791
10,30,1,5,1,0.4502
10,12,-1,10,1,0.5447
10,12,-1,10,1,0.6581
10,-20,0,10,2,0.3754
10,20,0,5,1,0.5844
10,-8,1,10,2,0.5391
10,-12,-1,10,2,0.4882
10,4,0,5,1,0.5214
10,-30,1,5,2,0.3292
10,-20,0,5,2,0.5043
10,-20,-1,10,2,0.5393
10,20,0,5,1,0.4912
10,8,-1,5,2,0.6715
10,-8,-1,5,2,0.6494
10,-30,0,10,2,0.3684
10,-12,0,10,2,0.438
10,-12,1,5,2,0.7278
10,4,0,5,1,0.8451
10,-12,0,5,1,0.7915
10,4,-1,5,1,0.6585
10,8,0,5,1,0.3459
10,-20,-1,5,2,0.4864
10,-30,1,5,2,0.4474
10,12,0,10,1,0.6715
10,20,1,5,1,0.4723
10,20,-1,10,1,0.627
10,30,0,10,1,0.3482
10,-8,0,10,1,0.5126
10,30,0,5,1,0.3807
10,-4,-1,5,2,0.6602
10,4,1,5,1,0.5778
10,-12,0,10,2,0.7252
10,-8,0,5,2,0.7873
10,-20,0,5,2,0.4798
10,8,0,10,1,0.5144
10,20,0,5,1,0.3607
10,30,1,10,1,0.5094
10,-8,0,10,2,0.5616
10,-8,-1,10,2,0.6503
10,8,-1,10,1,0.5525
10,-30,-1,10,2,0.3454
10,20,0,10,1,0.447
10,-30,0,5,2,0.2978
10,30,1,10,1,0.4715
10,12,1,10,1,0.9393
10,-20,0,10,2,0.4906
10,8,1,10,1,0.6178
10,-20,0,5,2,0.3218
10,4,0,10,1,0.6905
10,20,0,5,1,0.6086
10,-30,1,10,2,0.3589
10,8,1,5,1,0.5868
10,8,0,5,1,0.532
10,-4,1,10,1,0.5171
10,-8,0,5,2,0.555
10,-30,0,5,2,0.5449
10,8,-1,5,1,0.5311
10,-8,0,10,2,0.5452
10,8,0,5,1,0.6102
10,-20,0,5,2,0.4807
10,12,-1,5,1,0.8079
10,-4,-1,10,2,0.5331
10,4,0,5,1,0.7854
10,30,1,10,1,0.5725
10,-20,1,5,2,0.5062
10,-4,0,5,1,0.5233
10,4,0,10,2,0.6974
10,-12,0,10,2,0.7034
10,20,0,10,1,0.4928
10,20,1,5,1,0.5319
10,-12,-1,10,1,0.7389
10,-12,0,5,2,0.6278
10,-30,0,10,2,0.3095
10,-30,0,5,2,0.4624
10,-8,0,10,1,0.4771
10,30,0,5,1,0.5265
10,-30,1,5,2,0.4086
10,12,0,10,1,0.5823
10,20,-1,10,1,0.618
10,30,1,5,1,0.6309
10,20,-1,10,1,0.4965
10,-4,-1,10,2,0.7519
10,12,1,5,1,0.6457
10,-8,0,5,2,0.5524
10,-20,0,5,2,0.4987
10,12,-1,5,1,0.5935
10,20,-1,5,1,0.5463
10,30,1,5,1,0.4211
10,-20,0,10,2,0.5045
10,-20,0,5,2,0.3126
10,8,0,10,1,0.8113
10,-20,0,10,2,0.7202
10,8,0,5,1,0.7415
10,30,-1,5,1,0.3804
10,12,0,5,1,0.7035
10,4,0,5,2,0.5252
10,8,1,10,1,0.6136
10,-12,0,5,2,0.4669
10,30,-1,10,1,0.4629
10,-4,1,5,2,0.6937
10,-30,0,10,2,0.4705
10,-8,0,5,1,0.4963
10,20,0,10,1,0.7208
10,-8,1,10,1,0.8012
10,-8,0,5,2,0.5411
10,30,0,5,1,0.316
10,4,1,10,1,0.4337
10,20,0,5,1,0.73
10,-30,0,5,2,0.3891
10,-4,0,5,2,0.7318
10,-20,1,5,2,0.4801
10,30,0,10,1,0.3673
10,30,0,10,1,0.2653
10,-20,-1,5,2,0.4802
10,-30,0,10,2,0.3903
10,8,0,10,1,0.762
10,-4,1,5,2,0.6271
10,-4,0,10,2,0.593
10,8,0,10,2,0.5139
10,-30,-1,5,2,0.5368
10,-30,-1,5,2,0.2837
10,12,1,10,1,0.807
10,30,0,5,1,0.3426
10,12,0,5,1,0.505
10,8,1,10,1,0.5064
10,-4,-1,5,2,0.4227
10,-4,0,5,2,0.6325
10,-8,0,5,2,0.797
10,-4,0,5,2,0.9117
10,4,-1,5,1,0.8134
10,20,-1,5,1,0.5689
10,-4,-1,5,1,0.8157
10,-8,-1,10,2,0.6452
10,-8,-1,10,2,0.6
10,-20,0,10,2,0.4515
10,-8,1,5,2,0.7393
10,-20,1,5,2,0.4953
10,8,-1,5,1,0.6661
10,-30,0,10,2,0.5976
10,-20,-1,10,2,0.502
10,4,0,10,2,0.7037
10,20,1,5,1,0.4399
10,-4,0,10,1,0.8657
10,-8,1,5,2,0.6647
10,20,-1,10,1,0.5091
10,8,1,5,1,0.8265
10,-4,1,5,2,0.747
10,-30,1,10,2,0.3274
10,4,1,5,2,0.8591
10,-30,1,10,2,0.4476
10,12,1,10,1,0.46
10,4,0,5,1,0.6006
10,8,1,5,1,0.514
10,-30,-1,10,2,0.384
10,-12,-1,5,2,0.6448
10,4,0,10,1,0.384
10,30,-1,5,1,0.4117
10,4,0,5,1,0.4716
10,-30,0,5,2,0.4395
10,12,0,10,1,0.5187
10,20,0,10,1,0.4563
10,4,-1,10,2,0.9388
10,8,0,5,1,0.521
10,30,0,10,1,0.3937
10,-30,0,5,2,0.3262
10,-8,-1,5,2,0.6502
11,8,0,5,1,0.7141
11,-12,0,5,2,0.3915
11,-8,0,5,2,0.606
11,-4,0,10,1,0.7031
11,-8,-1,5,2,0.4189
11,-4,0,10,2,0.7752
11,8,-1,10,1,0.739
11,20,1,10,1,0.4312
11,4,-1,10,1,0.7734
11,30,0,10,1,0.354
11,12,0,5,1,0.6117
11,-8,1,10,1,0.528
11,-4,0,10,2,0.6738
11,-20,1,10,2,0.4276
11,-4,0,10,2,0.6485
11,-4,-1,10,2,0.5578
11,8,0,10,1,0.512
11,30,1,10,1,0.3675
11,4,0,10,1,0.6054
11,-20,-1,5,1,0.6285
11,-12,-1,10,2,0.5456
11,-20,-1,5,2,0.5688
11,8,1,10,1,0.5203
11,-20,0,5,2,0.4169
11,30,0,5,1,0.3602
11,-20,0,10,2,0.4256
11,-8,-1,10,2,0.7966
11,-4,0,5,2,0.5852
11,4,0,10,2,0.537
11,20,0,5,1,0.3809
11,8,0,5,1,0.5076
11,-20,-1,10,2,0.5222
11,30,0,10,1,0.3972
11,8,0,10,1,0.8086
11,-4,1,10,2,0.6276
11,4,-1,10,1,0.6119
11,20,0,5,1,0.5187
11,-12,0,10,2,0.5429
11,20,0,10,1,0.4781
11,-4,0,5,1,0.8526
11,4,1,5,1,0.6721
11,8,0,5,1,0.7777
11,-20,-1,10,2,0.4723
11,-30,1,5,2,0.4489
11,-8,0,10,2,0.5895
11,8,0,10,1,0.6307
11,4,0,10,1,0.704
11,30,0,5,1,0.3212
11,4,0,5,1,0.6529
11,-30,0,5,2,0.3952
11,20,-1,5,1,0.4727
11,20,0,10,1,0.6119
11,-20,1,10,2,0.4598
11,12,-1,5,1,0.6174
11,-12,0,10,2,0.5465
11,12,-1,10,1,0.3999
11,12,0,10,1,0.8167
11,-12,-1,5,2,0.5765
11,-12,1,10,2,0.6807
11,-12,0,10,2,0.5432
11,-12,0,5,2,0.6436
11,8,1,5,1,0.5265
11,12,0,5,1,0.4799
11,12,1,10,1,0.5386
11,-12,-1,10,2,0.4569
11,4,-1,10,2,0.6451
11,4,1,10,1,0.8798
11,4,0,10,1,0.7371
11,-12,1,10,2,0.5276
11,-30,-1,5,2,0.4581
11,-30,0,5,2,0.435
11,12,0,5,1,0.6376
11,-12,0,5,2,0.6226
11,8,-1,5,1,0.8711
11,4,1,10,1,0.8547
11,4,-1,5,1,0.6241
11,4,0,5,1,0.5726
11,-30,0,10,2,0.49
11,4,1,5,1,0.8098
11,12,0,5,1,0.7432
11,12,1,5,1,0.6571
11,12,-1,5,1,0.7543
11,-4,0,5,2,0.5277
11,-30,0,10,2,0.4433
11,-12,0,5,2,0.5332
11,30,-1,10,1,0.4007
11,12,1,5,1,0.604
11,-20,0,5,2,0.4067
11,20,1,10,1,0.3471
11,12,0,5,1,0.8672
11,-8,0,10,2,0.8315
11,12,0,5,1,0.5684
11,30,-1,5,1,0.4479
11,-30,-1,10,2,0.4749
11,-12,0,10,2,0.5009
11,20,0,5,1,0.6125
11,12,-1,10,1,0.7708
11,-12,0,10,2,0.5263
11,-20,1,10,2,0.594
11,30,0,5,1,0.4322
11,30,-1,10,1,0.3795
11,8,0,10,1,0.6017
11,-30,-1,5,2,0.4744
11,12,1,5,1,0.6858
11,12,0,10,1,0.4267
11,-4,0,5,2,0.5365
11,-20,1,10,2,0.4561
11,-12,0,5,2,0.5635
11,-8,-1,5,2,0.7404
11,-20,1,5,2,0.5825
11,20,0,10,1,0.3932
11,-12,1,5,2,0.564
11,20,1,10,1,0.4686
11,12,0,10,2,0.5178
11,-4,0,10,2,0.5955
11,30,0,10,1,0.4526
11,-20,0,10,2,0.4934
11,-4,1,10,2,0.6307
11,-8,0,5,2,0.8485
11,30,0,5,1,0.3281
11,30,1,5,1,0.6254
11,30,-1,5,1,0.4098
11,-4,-1,10,2,0.5076
11,-20,0,10,2,0.5492
11,-30,-1,10,2,0.3515
11,-12,-1,5,2,0.6211
11,20,1,10,1,0.434
11,-30,1,10,2,0.4087
11,20,0,10,1,0.4408
11,30,-1,10,1,0.6106
11,-8,1,10,2,0.4939
11,8,-1,10,1,0.6064
11,-30,0,10,2,0.4153
11,20,1,5,1,0.5329
11,-4,-1,5,1,0.6105
11,-8,1,5,2,0.6765
11,4,-1,5,1,0.8457
11,-8,0,10,2,0.6242
11,-12,-1,5,2,0.4739
11,20,-1,5,1,0.4744
11,-4,1,5,1,0.6788
11,12,0,10,1,0.5489
11,-12,1,10,2,0.6618
11,-4,1,10,1,0.7272
11,-12,1,5,2,0.5192
11,-12,1,5,2,0.7444
11,-8,1,5,1,0.4292
11,-8,0,10,1,0.5423
11,12,0,10,1,0.545
11,4,1,10,1,0.7036
11,8,-1,10,1,0.4239
11,-4,0,10,2,0.5598
11,30,0,10,1,0.4069
11,-12,1,10,2,0.6353
11,30,1,5,1,0.2571
11,12,-1,10,1,0.4902
11,12,-1,10,1,0.4419
11,-20,0,10,2,0.5684
11,20,0,5,1,0.529
11,-8,1,10,2,0.5727
11,-12,-1,10,2,0.5632
11,4,0,5,1,0.6864
11,-30,1,5,2,0.3957
11,-20,0,5,2,0.507
11,-20,-1,10,2,0.4692
11,20,0,5,1,0.6184
11,8,-1,5,1,0.4628
11,-8,-1,5,1,0.6262
11,-30,0,10,2,0.3919
11,-12,0,10,2,0.5324
11,-12,1,5,2,0.6512
11,4,0,5,1,0.7659
11,-12,0,5,2,0.5244
11,4,-1,5,1,0.5343
11,8,0,5,1,0.5006
11,-20,-1,5,2,0.4459
11,-30,1,5,2,0.3682
11,12,0,10,1,0.628
11,20,1,5,1,0.3507
11,20,-1,10,1,0.5879
11,30,0,10,1,0.4005
11,-8,0,10,2,0.7413
11,30,0,5,1,0.2978
11,-4,-1,5,2,0.4369
11,4,1,5,1,0.9195
11,-12,0,10,2,0.4991
11,-8,0,5,1,0.6321
11,-20,0,5,2,0.5444
11,8,0,10,1,0.708
11,20,0,5,1,0.5377
11,30,1,10,1,0.4427
11,-8,0,10,2,0.6542
11,-8,-1,10,2,0.9996
11,8,-1,10,1,0.5941
11,-30,-1,10,2,0.3683
11,20,0,10,1,0.465
11,-30,0,5,2,0.3921
11,30,1,10,1,0.4995
11,12,1,10,1,0.6808
11,-20,0,10,2,0.3871
11,8,1,10,1,0.6248
11,-20,0,5,2,0.4326
11,4,0,10,1,0.8136
11,20,0,5,1,0.4396
11,-30,1,10,2,0.3501
11,8,1,5,2,0.522
11,8,0,5,1,0.8696
11,-4,1,10,1,0.4854
11,-8,0,5,2,0.6069
11,-30,0,5,2,0.3667
11,8,-1,5,1,0.5246
11,-8,0,10,2,1.0458
11,8,0,5,2,0.7762
11,-20,0,5,2,0.4239
11,12,-1,5,1,0.5933
11,-4,-1,10,2,0.744
11,4,0,5,1,0.8748
11,30,1,10,1,0.3405
11,-20,1,5,2,0.4673
11,-4,0,5,2,0.7045
11,4,0,10,1,0.6439
11,-12,0,10,2,0.525
11,20,0,10,1,0.517
11,20,1,5,1,0.4554
11,-12,-1,10,2,0.6906
11,-12,0,5,1,0.6289
11,-30,0,10,2,0.4191
11,-30,0,5,2,0.4729
11,-8,0,10,2,0.4754
11,30,0,5,1,0.4377
11,-30,1,5,2,0.4434
11,12,0,10,1,0.6134
11,20,-1,10,1,0.5402
11,30,1,5,1,0.47
11,20,-1,10,1,0.5663
11,-4,-1,10,2,0.8371
11,12,1,5,1,0.6399
11,-8,0,5,2,0.5623
11,-20,0,5,2,0.5096
11,12,-1,5,2,0.6335
11,20,-1,5,1,0.5045
11,30,1,5,1,0.5856
11,-20,0,10,2,0.5528
11,-20,0,5,2,0.5808
11,8,0,10,1,0.6673
11,-20,0,10,2,0.6166
11,8,0,5,1,0.7713
11,30,-1,5,1,0.3894
11,12,0,5,1,0.5948
11,4,0,5,1,1.1839
11,8,1,10,1,0.3597
11,-12,0,5,2,0.5057
11,30,-1,10,1,0.3939
11,-4,1,5,1,0.5032
11,-30,0,10,2,0.3173
11,-8,0,5,2,0.392
11,20,0,10,1,0.4253
11,-8,1,10,1,0.5367
11,-8,0,5,2,0.4912
11,30,0,5,1,0.3664
11,4,1,10,1,0.4719
11,20,0,5,1,0.453
11,-30,0,5,2,0.4661
11,-4,0,5,1,0.4153
11,-20,1,5,2,0.6373
11,30,0,10,1,0.3691
11,30,0,10,1,0.3877
11,-20,-1,5,2,0.4772
11,-30,0,10,2,0.2938
11,8,0,10,1,0.821
11,-4,1,5,1,0.5422
11,-4,0,10,2,0.6972
11,8,0,10,1,0.6911
11,-30,-1,5,2,0.379
11,-30,-1,5,2,0.4359
11,12,1,10,1,0.4974
11,30,0,5,1,0.4997
11,12,0,5,1,0.7187
11,8,1,10,1,0.5653
11,-4,-1,5,1,0.6761
11,-4,0,5,2,0.6034
11,-8,0,5,2,0.5267
11,-4,0,5,2,0.5837
11,4,-1,5,1,0.842
11,20,-1,5,1,0.6935
11,-4,-1,5,1,0.9291
11,-8,-1,10,2,0.495
11,-8,-1,10,2,0.6469
11,-20,0,10,2,0.6099
11,-8,1,5,1,0.549
11,-20,1,5,2,0.6643
11,8,-1,5,1,0.5987
11,-30,0,10,2,0.4015
11,-20,-1,10,2,0.5202
11,4,0,10,2,0.8868
11,20,1,5,1,0.4822
11,-4,0,10,2,0.6653
11,-8,1,5,2,0.6486
11,20,-1,10,1,0.3699
11,8,1,5,2,0.7487
11,-4,1,5,2,0.6664
11,-30,1,10,2,0.4956
11,4,1,5,1,0.5452
11,-30,1,10,2,0.3781
11,12,1,10,1,0.5421
11,4,0,5,1,0.5914
11,8,1,5,1,0.7886
11,-30,-1,10,2,0.4654
11,-12,-1,5,2,0.85
11,4,0,10,1,0.576
11,30,-1,5,1,0.3834
11,4,0,5,2,0.4037
11,-30,0,5,2,0.3792
11,12,0,10,1,0.5556
11,20,0,10,1,0.478
11,4,-1,10,2,0.681
11,8,0,5,2,0.591
11,30,0,10,1,0.3767
11,-30,0,5,2,0.4011
11,-8,-1,5,2,0.5392
12,8,0,5,1,0.6296
12,-12,0,5,2,0.7936
12,-8,0,5,2,0.3244
12,-4,0,10,2,0.9469
12,-8,-1,5,2,0.5364
12,-4,0,10,2,0.5379
12,8,-1,10,2,0.7721
12,20,1,10,1,0.416
12,4,-1,10,1,0.8616
12,30,0,10,1,0.3276
12,12,0,5,1,0.5566
12,-8,1,10,2,0.6981
12,-4,0,10,2,0.7828
12,-20,1,10,2,0.5296
12,-4,0,10,2,0.7265
12,-4,-1,10,2,0.6596
12,8,0,10,1,0.6603
12,30,1,10,1,0.5141
12,4,0,10,2,0.8558
12,-20,-1,5,2,0.474
12,-12,-1,10,2,0.6311
12,-20,-1,5,2,0.6743
12,8,1,10,1,0.6148
12,-20,0,5,2,0.5299
12,30,0,5,1,0.5173
12,-20,0,10,2,0.6987
12,-8,-1,10,2,0.7969
12,-4,0,5,2,0.5824
12,4,0,10,1,0.7296
12,20,0,5,1,0.4931
12,8,0,5,1,0.6127
12,-20,-1,10,1,0.4675
12,30,0,10,1,0.3518
12,8,0,10,2,0.4187
12,-4,1,10,2,0.8044
12,4,-1,10,1,0.6068
12,20,0,5,1,0.4149
12,-12,0,10,2,0.5356
12,20,0,10,1,0.3753
12,-4,0,5,1,0.974
12,4,1,5,2,0.6895
12,8,0,5,1,0.4268
12,-20,-1,10,2,0.5294
12,-30,1,5,2,0.5539
12,-8,0,10,2,0.5489
12,8,0,10,1,0.5759
12,4,0,10,2,0.669
12,30,0,5,1,0.3763
12,4,0,5,1,0.6085
12,-30,0,5,2,0.4456
12,20,-1,5,1,0.6765
12,20,0,10,1,0.4705
12,-20,1,10,2,0.5824
12,12,-1,5,1,0.6931
12,-12,0,10,2,0.4534
12,12,-1,10,1,0.6654
12,12,0,10,1,0.5959
12,-12,-1,5,2,0.5799
12,-12,1,10,2,0.5545
12,-12,0,10,2,0.517
12,-12,0,5,2,0.5748
12,8,1,5,1,0.6118
12,12,0,5,1,0.5635
12,12,1,10,1,0.6245
12,-12,-1,10,2,0.5489
12,4,-1,10,2,0.6482
12,4,1,10,1,0.7982
12,4,0,10,2,0.7251
12,-12,1,10,1,0.5332
12,-30,-1,5,2,0.4646
12,-30,0,5,2,0.3857
12,12,0,5,1,0.4665
12,-12,0,5,2,0.7595
12,8,-1,5,1,0.6832
12,4,1,10,2,0.6132
12,4,-1,5,1,0.6405
12,4,0,5,1,0.6662
12,-30,0,10,2,0.5027
12,4,1,5,1,0.8093
12,12,0,5,1,0.4334
12,12,1,5,1,0.7591
12,12,-1,5,1,0.5872
12,-4,0,5,2,0.733
12,-30,0,10,2,0.4235
12,-12,0,5,2,0.4834
12,30,-1,10,1,0.4134
12,12,1,5,1,0.5808
12,-20,0,5,2,0.4488
12,20,1,10,1,0.4526
12,12,0,5,1,0.6156
12,-8,0,10,1,0.4634
12,12,0,5,1,0.5357
12,30,-1,5,1,0.4333
12,-30,-1,10,2,0.5308
12,-12,0,10,2,0.5094
12,20,0,5,1,0.5973
12,12,-1,10,1,0.7309
12,-12,0,10,2,0.5382
12,-20,1,10,2,0.3937
12,30,0,5,1,0.3526
12,30,-1,10,1,0.3496
12,8,0,10,1,0.6205
12,-30,-1,5,2,0.3545
12,12,1,5,1,0.5819
12,12,0,10,1,0.5204
12,-4,0,5,2,0.5707
12,-20,1,10,2,0.4096
12,-12,0,5,1,0.5085
12,-8,-1,5,1,0.7294
12,-20,1,5,2,0.4275
12,20,0,10,1,0.4636
12,-12,1,5,1,0.6336
12,20,1,10,1,0.5134
12,12,0,10,1,0.4988
12,-4,0,10,1,0.617
12,30,0,10,1,0.5114
12,-20,0,10,2,0.3842
12,-4,1,10,2,0.5932
12,-8,0,5,1,0.6394
12,30,0,5,1,0.5533
12,30,1,5,1,0.4736
12,30,-1,5,1,0.2938
12,-4,-1,10,2,0.8237
12,-20,0,10,2,0.5233
12,-30,-1,10,2,0.3584
12,-12,-1,5,2,0.5913
12,20,1,10,1,0.3599
12,-30,1,10,2,0.4741
12,20,0,10,1,0.6652
12,30,-1,10,1,0.4103
12,-8,1,10,2,0.5106
12,8,-1,10,1,0.6474
12,-30,0,10,2,0.3872
12,20,1,5,1,0.4366
12,-4,-1,5,1,0.5781
12,-8,1,5,2,0.6044
12,4,-1,5,1,0.7811
12,-8,0,10,2,0.41
12,-12,-1,5,2,0.3204
12,20,-1,5,1,0.3032
12,-4,1,5,1,0.5951
12,12,0,10,1,0.5378
12,-12,1,10,2,0.5701
12,-4,1,10,2,0.6337
12,-12,1,5,2,0.5921
12,-12,1,5,2,0.3729
12,-8,1,5,2,0.6173
12,-8,0,10,2,0.4706
12,12,0,10,2,0.6183
12,4,1,10,1,0.5823
12,8,-1,10,1,0.6789
12,-4,0,10,2,0.6639
12,30,0,10,1,0.5036
12,-12,1,10,2,0.62
12,30,1,5,1,0.4862
12,12,-1,10,1,0.528
12,12,-1,10,1,0.5495
12,-20,0,10,2,0.6092
12,20,0,5,1,0.4858
12,-8,1,10,2,0.6575
12,-12,-1,10,2,0.5911
12,4,0,5,1,0.7112
12,-30,1,5,2,0.3756
12,-20,0,5,2,0.4467
12,-20,-1,10,2,0.4949
12,20,0,5,1,0.4504
12,8,-1,5,1,0.8253
12,-8,-1,5,1,0.7956
12,-30,0,10,2,0.2757
12,-12,0,10,2,0.7434
12,-12,1,5,2,0.4881
12,4,0,5,1,0.7351
12,-12,0,5,2,0.5937
12,4,-1,5,1,0.6125
12,8,0,5,1,0.5812
12,-20,-1,5,2,0.5711
12,-30,1,5,2,0.41
12,12,0,10,1,0.4756
12,20,1,5,1,0.4356
12,20,-1,10,1,0.5037
12,30,0,10,1,0.429
12,-8,0,10,2,0.5577
12,30,0,5,1,0.3841
12,-4,-1,5,2,0.4892
12,4,1,5,2,0.5832
12,-12,0,10,2,0.4206
12,-8,0,5,2,0.8228
12,-20,0,5,2,0.5309
12,8,0,10,1,0.6185
12,20,0,5,1,0.31
12,30,1,10,1,0.3225
12,-8,0,10,1,0.5522
12,-8,-1,10,2,0.5315
12,8,-1,10,1,0.5368
12,-30,-1,10,2,0.4163
12,20,0,10,1,0.4539
12,-30,0,5,2,0.3457
12,30,1,10,1,0.4809
12,12,1,10,1,0.5158
12,-20,0,10,2,0.4981
12,8,1,10,1,0.6761
12,-20,0,5,2,0.5205
12,4,0,10,1,0.4834
12,20,0,5,1,0.4545
12,-30,1,10,2,0.4011
12,8,1,5,1,0.5536
12,8,0,5,1,0.6797
12,-4,1,10,1,0.6224
12,-8,0,5,2,0.5093
12,-30,0,5,2,0.4177
12,8,-1,5,1,0.8009
12,-8,0,10,2,0.9216
12,8,0,5,1,0.4401
12,-20,0,5,2,0.4887
12,12,-1,5,1,0.5447
12,-4,-1,10,2,0.5653
12,4,0,5,1,0.6446
12,30,1,10,1,0.4285
12,-20,1,5,2,0.3739
12,-4,0,5,1,0.6363
12,4,0,10,1,0.5685
12,-12,0,10,2,0.7516
12,20,0,10,1,0.5681
12,20,1,5,1,0.4861
12,-12,-1,10,2,0.6195
12,-12,0,5,2,0.6021
12,-30,0,10,2,0.5574
12,-30,0,5,2,0.3153
12,-8,0,10,2,0.9293
12,30,0,5,1,0.3362
12,-30,1,5,2,0.3881
12,12,0,10,1,0.5775
12,20,-1,10,1,0.4615
12,30,1,5,1,0.6281
12,20,-1,10,1,0.4773
12,-4,-1,10,2,0.5871
12,12,1,5,1,0.9126
12,-8,0,5,2,0.5666
12,-20,0,5,2,0.5796
12,12,-1,5,1,0.682
12,20,-1,5,1,0.6269
12,30,1,5,1,0.3272
12,-20,0,10,2,0.5203
12,-20,0,5,2,0.5131
12,8,0,10,1,0.832
12,-20,0,10,2,0.5584
12,8,0,5,1,0.8508
12,30,-1,5,1,0.4042
12,12,0,5,1,0.5822
12,4,0,5,2,0.4774
12,8,1,10,1,0.8298
12,-12,0,5,2,0.5274
12,30,-1,10,1,0.3029
12,-4,1,5,1,0.783
12,-30,0,10,2,0.509
12,-8,0,5,2,0.7814
12,20,0,10,1,0.4831
12,-8,1,10,2,0.5294
12,-8,0,5,2,0.6411
12,30,0,5,1,0.4341
12,4,1,10,1,0.5512
12,20,0,5,1,0.4168
12,-30,0,5,2,0.364
12,-4,0,5,1,0.6328
12,-20,1,5,2,0.5871
12,30,0,10,1,0.3255
12,30,0,10,1,0.3665
12,-20,-1,5,2,0.6132
12,-30,0,10,2,0.5358
12,8,0,10,1,0.6374
12,-4,1,5,2,0.6649
12,-4,0,10,2,0.8657
12,8,0,10,1,0.5872
12,-30,-1,5,2,0.4307
12,-30,-1,5,2,0.441
12,12,1,10,1,0.4758
12,30,0,5,1,0.3722
12,12,0,5,1,0.5526
12,8,1,10,1,0.4662
12,-4,-1,5,1,0.5852
12,-4,0,5,2,0.574
12,-8,0,5,2,0.475
12,-4,0,5,1,0.7319
12,4,-1,5,1,0.6006
12,20,-1,5,2,0.4565
12,-4,-1,5,2,0.7891
12,-8,-1,10,2,0.9278
12,-8,-1,10,2,0.6831
12,-20,0,10,2,0.4548
12,-8,1,5,2,0.631
12,-20,1,5,2,0.5062
12,8,-1,5,1,0.5756
12,-30,0,10,2,0.5839
12,-20,-1,10,2,0.4732
12,4,0,10,2,0.6059
12,20,1,5,1,0.4128
12,-4,0,10,2,0.6038
12,-8,1,5,2,0.603
12,20,-1,10,1,0.5057
12,8,1,5,1,0.5431
12,-4,1,5,1,0.4956
12,-30,1,10,2,0.4976
12,4,1,5,2,0.6232
12,-30,1,10,2,0.3885
12,12,1,10,1,0.482
12,4,0,5,2,0.5725
12,8,1,5,1,0.5469
12,-30,-1,10,2,0.4267
12,-12,-1,5,2,0.4828
12,4,0,10,1,0.6006
12,30,-1,5,1,0.4551
12,4,0,5,2,0.6124
12,-30,0,5,2,0.3794
12,12,0,10,1,0.4951
12,20,0,10,1,0.4627
12,4,-1,10,2,0.651
12,8,0,5,1,0.5891
12,30,0,10,1,0.2988
12,-30,0,5,2,0.5418
12,-8,-1,5,2,0.5979
13,8,0,5,1,0.6209
13,-12,0,5,2,0.5436
13,-8,0,5,2,0.8318
13,-4,0,10,2,0.79
13,-8,-1,5,2,0.559
13,-4,0,10,2,0.582
13,8,-1,10,1,0.8763
13,20,1,10,1,0.4626
13,4,-1,10,2,0.8396
13,30,0,10,1,0.4242
13,12,0,5,1,0.7756
13,-8,1,10,2,0.8017
13,-4,0,10,2,0.574
13,-20,1,10,2,0.4161
13,-4,0,10,1,0.5871
13,-4,-1,10,2,0.5411
13,8,0,10,1,0.5666
13,30,1,10,1,0.3644
13,4,0,10,1,0.6642
13,-20,-1,5,2,0.4968
13,-12,-1,10,2,0.7302
13,-20,-1,5,2,0.4953
13,8,1,10,1,0.5812
13,-20,0,5,2,0.6341
13,30,0,5,1,0.4661
13,-20,0,10,2,0.4863
13,-8,-1,10,2,0.4589
13,-4,0,5,2,0.7226
13,4,0,10,1,0.6495
13,20,0,5,1,0.6534
13,8,0,5,1,0.6093
13,-20,-1,10,2,0.5842
13,30,0,10,1,0.6032
13,8,0,10,1,0.7136
13,-4,1,10,2,0.7188
13,4,-1,10,1,0.8323
13,20,0,5,1,0.7353
13,-12,0,10,2,0.7291
13,20,0,10,1,0.4533
13,-4,0,5,2,0.6051
13,4,1,5,1,0.7932
13,8,0,5,1,0.8544
13,-20,-1,10,2,0.4094
13,-30,1,5,2,0.3275
13,-8,0,10,2,0.651
13,8,0,10,1,0.6494
13,4,0,10,1,0.5784
13,30,0,5,1,0.4104
13,4,0,5,1,0.4636
13,-30,0,5,2,0.2978
13,20,-1,5,1,0.4812
13,20,0,10,1,0.4864
13,-20,1,10,2,0.4568
13,12,-1,5,1,0.7778
13,-12,0,10,2,0.7177
13,12,-1,10,1,0.6483
13,12,0,10,1,0.6395
