sID,dR,dI,gameLength,choice,RT
16,8,0,10,1,0.7615
16,-4,1,10,1,0.4802
16,4,-1,10,1,0.6383
16,20,0,5,1,0.6068
16,-12,0,10,2,0.392
16,20,0,10,1,0.5114
16,-4,0,5,1,0.9492
16,4,1,5,1,0.5423
16,8,0,5,1,0.716
16,-20,-1,10,2,0.5098
16,-30,1,5,2,0.3374
16,-8,0,10,2,0.4709
16,8,0,10,2,0.7854
16,4,0,10,2,0.9252
16,30,0,5,1,0.3574
16,4,0,5,2,0.5992
16,-30,0,5,2,0.4148
16,20,-1,5,1,0.4419
16,20,0,10,1,0.5327
16,-20,1,10,2,0.7069
16,12,-1,5,1,0.5685
16,-12,0,10,2,0.5952
16,12,-1,10,2,0.4088
16,12,0,10,1,0.8119
16,-12,-1,5,2,0.7371
16,-12,1,10,2,0.5482
16,-12,0,10,2,0.7202
16,-12,0,5,2,0.4863
16,8,1,5,1,0.5143
16,12,0,5,1,0.5574
16,12,1,10,1,0.589
16,-12,-1,10,2,0.5179
16,4,-1,10,1,0.7924
16,4,1,10,1,0.8714
16,4,0,10,2,0.6018
16,-12,1,10,2,0.4813
16,-30,-1,5,2,0.369
16,-30,0,5,2,0.4551
16,12,0,5,1,0.6212
16,-12,0,5,2,0.4604
16,8,-1,5,1,0.6239
16,4,1,10,1,0.5504
16,4,-1,5,1,0.7383
16,4,0,5,1,0.7938
16,-30,0,10,2,0.3199
16,4,1,5,1,0.8428
16,12,0,5,1,0.4274
16,12,1,5,1,0.4201
16,12,-1,5,1,0.4975
16,-4,0,5,2,0.7437
16,-30,0,10,2,0.4943
16,-12,0,5,2,0.3629
16,30,-1,10,1,0.316
16,12,1,5,1,0.6134
16,-20,0,5,2,0.4607
16,20,1,10,1,0.6097
16,12,0,5,2,0.4157
16,-8,0,10,2,0.6511
16,12,0,5,1,0.6481
16,30,-1,5,1,0.4068
16,-30,-1,10,2,0.6065
16,-12,0,10,2,0.6484
16,20,0,5,1,0.5188
16,12,-1,10,1,0.6514
16,-12,0,10,2,0.54
16,-20,1,10,2,0.5332
16,30,0,5,1,0.3796
16,30,-1,10,1,0.3936
16,8,0,10,1,0.523
16,-30,-1,5,2,0.4368
16,12,1,5,1,0.516
16,12,0,10,1,0.7213
16,-4,0,5,1,0.5925
16,-20,1,10,2,0.5854
16,-12,0,5,2,0.4664
16,-8,-1,5,2,0.7382
16,-20,1,5,2,0.5141
16,20,0,10,1,0.4604
16,-12,1,5,2,0.4391
16,20,1,10,1,0.6048
16,12,0,10,1,0.483
16,-4,0,10,1,0.5417
16,30,0,10,1,0.3536
16,-20,0,10,2,0.6305
16,-4,1,10,1,0.5553
16,-8,0,5,2,0.7393
16,30,0,5,1,0.3534
16,30,1,5,1,0.3619
16,30,-1,5,1,0.3033
16,-4,-1,10,2,0.8191
16,-20,0,10,2,0.4776
16,-30,-1,10,2,0.5362
16,-12,-1,5,2,0.8746
16,20,1,10,1,0.5576
16,-30,1,10,2,0.3907
16,20,0,10,1,0.5774
16,30,-1,10,1,0.3556
16,-8,1,10,2,0.3844
16,8,-1,10,2,0.7772
16,-30,0,10,2,0.3808
16,20,1,5,1,0.5752
16,-4,-1,5,2,0.5484
16,-8,1,5,2,0.8932
16,4,-1,5,2,0.5511
16,-8,0,10,2,0.8203
16,-12,-1,5,2,0.7495
16,20,-1,5,1,0.4145
16,-4,1,5,2,0.8792
16,12,0,10,1,0.6621
16,-12,1,10,1,0.6178
16,-4,1,10,2,0.7077
16,-12,1,5,1,0.8168
16,-12,1,5,2,0.7258
16,-8,1,5,2,0.6132
16,-8,0,10,2,0.5338
16,12,0,10,1,0.6606
16,4,1,10,1,0.5804
16,8,-1,10,1,0.7397
16,-4,0,10,1,0.6759
16,30,0,10,1,0.3452
16,-12,1,10,2,0.6459
16,30,1,5,1,0.3948
16,12,-1,10,1,0.6799
16,12,-1,10,1,0.4519
16,-20,0,10,2,0.6076
16,20,0,5,1,0.3596
16,-8,1,10,2,0.6134
16,-12,-1,10,2,0.3834
16,4,0,5,1,0.8183
16,-30,1,5,2,0.2876
16,-20,0,5,2,0.4233
16,-20,-1,10,2,0.6176
16,20,0,5,1,0.4581
16,8,-1,5,1,0.5727
16,-8,-1,5,2,0.6104
16,-30,0,10,2,0.3779
16,-12,0,10,2,0.6281
16,-12,1,5,2,0.5672
16,4,0,5,1,0.8025
16,-12,0,5,2,0.562
16,4,-1,5,1,0.6204
16,8,0,5,1,0.5711
16,-20,-1,5,2,0.4108
16,-30,1,5,2,0.5104
16,12,0,10,1,0.6149
16,20,1,5,1,0.4033
16,20,-1,10,1,0.5218
16,30,0,10,1,0.4211
16,-8,0,10,2,0.6273
16,30,0,5,1,0.4805
16,-4,-1,5,1,0.687
16,4,1,5,1,0.5869
16,-12,0,10,2,0.4827
16,-8,0,5,2,0.5962
16,-20,0,5,2,0.7537
16,8,0,10,1,0.6627
16,20,0,5,1,0.5061
16,30,1,10,1,0.3125
16,-8,0,10,2,0.674
16,-8,-1,10,2,0.5484
16,8,-1,10,2,0.8053
16,-30,-1,10,2,0.3283
16,20,0,10,1,0.4932
16,-30,0,5,2,0.2843
16,30,1,10,1,0.4306
16,12,1,10,1,0.4798
16,-20,0,10,2,0.6801
16,8,1,10,1,0.6753
16,-20,0,5,2,0.4127
16,4,0,10,1,0.8023
16,20,0,5,1,0.6306
16,-30,1,10,2,0.3305
16,8,1,5,1,0.4837
16,8,0,5,2,0.5609
16,-4,1,10,2,0.7349
16,-8,0,5,2,0.722
16,-30,0,5,2,0.3077
16,8,-1,5,1,0.617
16,-8,0,10,1,0.752
16,8,0,5,1,0.6089
16,-20,0,5,2,0.4936
16,12,-1,5,1,0.682
16,-4,-1,10,2,0.6587
16,4,0,5,1,0.7567
16,30,1,10,1,0.3115
16,-20,1,5,2,0.5877
16,-4,0,5,2,0.7877
16,4,0,10,1,0.7504
16,-12,0,10,2,0.4841
16,20,0,10,1,0.528
16,20,1,5,1,0.4323
16,-12,-1,10,2,0.5444
16,-12,0,5,2,0.4003
16,-30,0,10,2,0.4331
16,-30,0,5,2,0.3797
16,-8,0,10,2,0.563
16,30,0,5,1,0.3845
16,-30,1,5,2,0.4979
16,12,0,10,1,0.4654
16,20,-1,10,1,0.6388
16,30,1,5,1,0.4655
16,20,-1,10,1,0.5175
16,-4,-1,10,2,0.6678
16,12,1,5,1,0.3383
16,-8,0,5,1,0.642
16,-20,0,5,2,0.409
16,12,-1,5,1,0.5519
16,20,-1,5,1,0.4682
16,30,1,5,1,0.388
16,-20,0,10,2,0.479
16,-20,0,5,2,0.4217
16,8,0,10,1,0.6306
16,-20,0,10,2,0.4178
16,8,0,5,1,0.5672
16,30,-1,5,1,0.4384
16,12,0,5,1,0.5809
16,4,0,5,2,0.737
16,8,1,10,2,0.4427
16,-12,0,5,2,0.6018
16,30,-1,10,1,0.4888
16,-4,1,5,2,0.5725
16,-30,0,10,2,0.5007
16,-8,0,5,2,0.5624
16,20,0,10,1,0.5311
16,-8,1,10,2,0.5662
16,-8,0,5,1,0.6398
16,30,0,5,1,0.3835
16,4,1,10,1,0.9503
16,20,0,5,1,0.4878
16,-30,0,5,2,0.4647
16,-4,0,5,2,0.856
16,-20,1,5,2,0.4208
16,30,0,10,1,0.4993
16,30,0,10,1,0.5109
16,-20,-1,5,2,0.3966
16,-30,0,10,2,0.4906
16,8,0,10,2,0.6261
16,-4,1,5,2,0.4759
16,-4,0,10,2,0.5818
16,8,0,10,1,0.4472
16,-30,-1,5,2,0.5014
16,-30,-1,5,2,0.2984
16,12,1,10,1,0.6193
16,30,0,5,1,0.317
16,12,0,5,2,0.5867
16,8,1,10,1,0.5875
16,-4,-1,5,2,0.4494
16,-4,0,5,2,0.7612
16,-8,0,5,2,0.6576
16,-4,0,5,2,0.6127
16,4,-1,5,1,0.6156
16,20,-1,5,1,0.7824
16,-4,-1,5,2,0.6594
16,-8,-1,10,1,0.6888
16,-8,-1,10,2,0.5524
16,-20,0,10,2,0.4402
16,-8,1,5,2,0.978
16,-20,1,5,2,0.5676
16,8,-1,5,1,0.469
16,-30,0,10,2,0.2465
16,-20,-1,10,2,0.4726
16,4,0,10,1,0.7084
16,20,1,5,1,0.4718
16,-4,0,10,2,0.5789
16,-8,1,5,2,0.6209
16,20,-1,10,1,0.6851
16,8,1,5,1,0.6747
16,-4,1,5,1,0.5315
16,-30,1,10,2,0.3
16,4,1,5,1,0.4349
16,-30,1,10,2,0.4843
16,12,1,10,1,0.5214
16,4,0,5,1,0.7753
16,8,1,5,1,0.5603
16,-30,-1,10,2,0.2966
16,-12,-1,5,2,0.6993
16,4,0,10,1,0.557
16,30,-1,5,1,0.5599
16,4,0,5,1,0.4337
16,-30,0,5,2,0.3796
16,12,0,10,1,0.6091
16,20,0,10,1,0.3698
16,4,-1,10,1,0.6702
16,8,0,5,1,0.713
16,30,0,10,1,0.345
16,-30,0,5,2,0.5038
16,-8,-1,5,2,0.8068
17,8,0,5,1,0.6961
17,-12,0,5,2,0.6957
17,-8,0,5,2,0.4086
17,-4,0,10,2,0.6951
17,-8,-1,5,1,0.8254
17,-4,0,10,1,0.7888
17,8,-1,10,2,0.7378
17,20,1,10,1,0.3836
17,4,-1,10,2,0.7061
17,30,0,10,1,0.3634
17,12,0,5,1,0.5028
17,-8,1,10,2,0.5723
17,-4,0,10,2,0.5465
17,-20,1,10,2,0.447
17,-4,0,10,2,0.6958
17,-4,-1,10,2,0.6802
17,8,0,10,2,0.4588
17,30,1,10,1,0.4325
17,4,0,10,1,0.5716
17,-20,-1,5,2,0.5453
17,-12,-1,10,2,0.8965
17,-20,-1,5,2,0.5792
17,8,1,10,1,0.5035
17,-20,0,5,2,0.676
17,30,0,5,1,0.3047
17,-20,0,10,2,0.5872
17,-8,-1,10,2,0.7308
17,-4,0,5,2,0.6387
17,4,0,10,1,0.5665
17,20,0,5,1,0.6217
17,8,0,5,1,0.5714
17,-20,-1,10,2,0.4877
17,30,0,10,1,0.5008
17,8,0,10,1,0.4471
17,-4,1,10,2,0.5553
17,4,-1,10,1,0.5684
17,20,0,5,1,0.3788
17,-12,0,10,2,0.9111
17,20,0,10,1,0.5416
17,-4,0,5,2,0.6376
17,4,1,5,2,0.8521
17,8,0,5,2,0.785
17,-20,-1,10,2,0.549
17,-30,1,5,2,0.3225
17,-8,0,10,2,0.4969
17,8,0,10,1,0.6298
17,4,0,10,1,0.8145
17,30,0,5,1,0.302
17,4,0,5,1,0.5571
17,-30,0,5,2,0.5046
17,20,-1,5,1,0.3757
17,20,0,10,1,0.3936
17,-20,1,10,2,0.629
17,12,-1,5,1,0.5554
17,-12,0,10,2,0.6036
17,12,-1,10,1,0.7207
17,12,0,10,1,0.4675
17,-12,-1,5,2,0.9415
17,-12,1,10,2,0.5425
17,-12,0,10,2,0.5414
17,-12,0,5,2,0.6164
17,8,1,5,1,0.4639
17,12,0,5,1,0.6723
17,12,1,10,1,0.4265
17,-12,-1,10,2,0.6397
17,4,-1,10,2,0.5562
17,4,1,10,1,0.8345
17,4,0,10,1,0.5999
17,-12,1,10,2,0.7642
17,-30,-1,5,2,0.5171
17,-30,0,5,2,0.4397
17,12,0,5,1,0.7295
17,-12,0,5,2,0.6139
17,8,-1,5,1,0.7342
17,4,1,10,1,0.4456
17,4,-1,5,2,0.8499
17,4,0,5,2,0.5742
17,-30,0,10,2,0.4319
17,4,1,5,1,0.5161
17,12,0,5,2,0.5871
17,12,1,5,1,0.492
17,12,-1,5,1,0.4796
17,-4,0,5,2,0.5489
17,-30,0,10,2,0.5417
17,-12,0,5,1,0.6559
17,30,-1,10,1,0.3204
17,12,1,5,1,0.4656
17,-20,0,5,2,0.6548
17,20,1,10,1,0.5715
17,12,0,5,1,0.5815
17,-8,0,10,2,0.7464
17,12,0,5,1,0.4929
17,30,-1,5,1,0.3454
17,-30,-1,10,2,0.3161
17,-12,0,10,2,0.4124
17,20,0,5,1,0.6102
17,12,-1,10,1,0.5352
17,-12,0,10,1,0.3986
17,-20,1,10,2,0.549
17,30,0,5,1,0.3822
17,30,-1,10,1,0.4733
17,8,0,10,2,0.5409
17,-30,-1,5,2,0.3531
17,12,1,5,1,0.6322
17,12,0,10,1,0.6258
17,-4,0,5,2,0.7041
17,-20,1,10,2,0.7285
17,-12,0,5,2,0.478
17,-8,-1,5,2,0.8187
17,-20,1,5,2,0.4225
17,20,0,10,1,0.5339
17,-12,1,5,2,0.7466
17,20,1,10,1,0.5869
17,12,0,10,1,0.4423
17,-4,0,10,2,0.614
17,30,0,10,1,0.383
17,-20,0,10,2,0.4962
17,-4,1,10,2,0.5537
17,-8,0,5,2,0.6604
17,30,0,5,1,0.5403
17,30,1,5,1,0.4509
17,30,-1,5,1,0.3528
17,-4,-1,10,2,0.505
17,-20,0,10,2,0.6452
17,-30,-1,10,2,0.4056
17,-12,-1,5,2,0.648
17,20,1,10,1,0.414
17,-30,1,10,2,0.3447
17,20,0,10,1,0.5327
17,30,-1,10,1,0.424
17,-8,1,10,2,0.5475
17,8,-1,10,2,0.5728
17,-30,0,10,2,0.4848
17,20,1,5,1,0.5642
17,-4,-1,5,2,0.8517
17,-8,1,5,2,0.5584
17,4,-1,5,1,0.5442
17,-8,0,10,1,0.5411
17,-12,-1,5,2,0.6755
17,20,-1,5,1,0.563
17,-4,1,5,2,0.7689
17,12,0,10,1,0.5327
17,-12,1,10,2,0.5794
17,-4,1,10,1,0.6309
17,-12,1,5,2,0.606
17,-12,1,5,2,0.557
17,-8,1,5,2,0.6448
17,-8,0,10,2,0.5795
17,12,0,10,1,0.6301
17,4,1,10,2,0.6617
17,8,-1,10,1,0.4668
17,-4,0,10,2,0.7106
17,30,0,10,1,0.2484
17,-12,1,10,2,0.5838
17,30,1,5,1,0.334
17,12,-1,10,1,0.475
17,12,-1,10,1,0.5046
17,-20,0,10,2,0.3892
17,20,0,5,1,0.4173
17,-8,1,10,1,0.6273
17,-12,-1,10,2,0.8332
17,4,0,5,2,0.6316
17,-30,1,5,2,0.4978
17,-20,0,5,2,0.5012
17,-20,-1,10,2,0.577
17,20,0,5,1,0.4289
17,8,-1,5,1,0.5684
17,-8,-1,5,2,0.5623
17,-30,0,10,2,0.4733
17,-12,0,10,2,0.7368
17,-12,1,5,1,0.4751
17,4,0,5,1,0.4132
17,-12,0,5,2,0.7119
17,4,-1,5,2,0.9701
17,8,0,5,2,0.553
17,-20,-1,5,2,0.4767
17,-30,1,5,2,0.4504
17,12,0,10,1,0.5307
17,20,1,5,1,0.4809
17,20,-1,10,2,0.4103
17,30,0,10,1,0.4339
17,-8,0,10,2,0.595
17,30,0,5,1,0.501
17,-4,-1,5,1,0.4261
17,4,1,5,1,0.724
17,-12,0,10,2,0.7033
17,-8,0,5,2,0.4396
17,-20,0,5,2,0.4218
17,8,0,10,1,0.8212
17,20,0,5,1,0.4448
17,30,1,10,1,0.4846
17,-8,0,10,2,0.6421
17,-8,-1,10,2,0.7189
17,8,-1,10,2,0.5263
17,-30,-1,10,2,0.3936
17,20,0,10,1,0.5111
17,-30,0,5,2,0.4483
17,30,1,10,1,0.3684
17,12,1,10,1,0.4791
17,-20,0,10,2,0.4231
17,8,1,10,1,0.4604
17,-20,0,5,2,0.5291
17,4,0,10,1,0.8449
17,20,0,5,1,0.4602
17,-30,1,10,2,0.2979
17,8,1,5,1,0.4156
17,8,0,5,1,0.8169
17,-4,1,10,1,0.65
17,-8,0,5,1,0.8077
17,-30,0,5,2,0.3952
17,8,-1,5,1,0.5132
17,-8,0,10,2,0.6783
17,8,0,5,1,0.4829
17,-20,0,5,2,0.5207
17,12,-1,5,1,0.49
17,-4,-1,10,2,0.4422
17,4,0,5,2,0.6088
17,30,1,10,1,0.4844
17,-20,1,5,2,0.457
17,-4,0,5,1,0.7701
17,4,0,10,1,0.5225
17,-12,0,10,2,0.644
17,20,0,10,1,0.447
17,20,1,5,1,0.4141
17,-12,-1,10,2,0.607
17,-12,0,5,2,0.6516
17,-30,0,10,2,0.3226
17,-30,0,5,2,0.3377
17,-8,0,10,2,0.5597
17,30,0,5,1,0.3354
17,-30,1,5,2,0.2953
17,12,0,10,1,0.479
17,20,-1,10,1,0.3364
17,30,1,5,1,0.3693
17,20,-1,10,1,0.4956
17,-4,-1,10,1,0.542
17,12,1,5,1,0.6818
17,-8,0,5,2,0.4756
17,-20,0,5,2,0.557
17,12,-1,5,1,0.655
17,20,-1,5,1,0.5632
17,30,1,5,1,0.4387
17,-20,0,10,2,0.6114
17,-20,0,5,2,0.5421
17,8,0,10,2,0.5165
17,-20,0,10,2,0.6765
17,8,0,5,1,0.5402
17,30,-1,5,1,0.3336
17,12,0,5,2,0.5548
17,4,0,5,2,0.442
17,8,1,10,2,0.7575
17,-12,0,5,2,0.5608
17,30,-1,10,1,0.4967
17,-4,1,5,2,0.5354
17,-30,0,10,2,0.2719
17,-8,0,5,2,0.5914
17,20,0,10,1,0.5011
17,-8,1,10,2,0.7185
17,-8,0,5,2,0.7016
17,30,0,5,1,0.3407
17,4,1,10,1,0.5235
17,20,0,5,1,0.6031
17,-30,0,5,2,0.3629
17,-4,0,5,2,0.7772
17,-20,1,5,2,0.5679
17,30,0,10,1,0.3034
17,30,0,10,1,0.3569
17,-20,-1,5,2,0.3606
17,-30,0,10,2,0.4032
17,8,0,10,1,0.6681
17,-4,1,5,2,0.5976
17,-4,0,10,2,0.5661
17,8,0,10,1,0.9106
17,-30,-1,5,2,0.3699
17,-30,-1,5,2,0.4708
17,12,1,10,1,0.7513
17,30,0,5,1,0.3488
17,12,0,5,1,0.5772
17,8,1,10,2,0.5121
17,-4,-1,5,2,0.5561
17,-4,0,5,2,0.7468
17,-8,0,5,2,0.6081
17,-4,0,5,1,0.7518
17,4,-1,5,1,0.7067
17,20,-1,5,1,0.4724
17,-4,-1,5,2,0.6208
17,-8,-1,10,2,0.6947
17,-8,-1,10,2,0.613
17,-20,0,10,2,0.5831
17,-8,1,5,2,0.7311
17,-20,1,5,2,0.3777
17,8,-1,5,1,0.6331
17,-30,0,10,2,0.3709
17,-20,-1,10,2,0.8221
17,4,0,10,1,0.6255
17,20,1,5,1,0.5563
17,-4,0,10,2,0.685
17,-8,1,5,2,0.7246
17,20,-1,10,1,0.3988
17,8,1,5,1,0.4285
17,-4,1,5,2,0.7176
17,-30,1,10,2,0.5337
17,4,1,5,2,0.8022
17,-30,1,10,2,0.5182
17,12,1,10,1,0.8412
17,4,0,5,1,0.654
17,8,1,5,2,0.6742
17,-30,-1,10,2,0.368
17,-12,-1,5,2,0.4996
17,4,0,10,1,0.759
17,30,-1,5,1,0.3649
17,4,0,5,1,0.757
17,-30,0,5,2,0.4232
17,12,0,10,1,0.5788
17,20,0,10,1,0.3647
17,4,-1,10,2,0.5339
17,8,0,5,1,0.7347
17,30,0,10,1,0.3441
17,-30,0,5,2,0.4586
17,-8,-1,5,2,0.6637
18,8,0,5,1,0.8304
18,-12,0,5,2,0.4846
18,-8,0,5,1,0.6958
18,-4,0,10,2,0.5174
18,-8,-1,5,2,0.4918
18,-4,0,10,2,0.7182
18,8,-1,10,2,0.7513
18,20,1,10,1,0.4913
18,4,-1,10,2,0.5709
18,30,0,10,1,0.3172
18,12,0,5,1,0.5789
18,-8,1,10,2,0.6608
18,-4,0,10,2,0.6548
18,-20,1,10,1,0.4902
18,-4,0,10,2,0.8055
18,-4,-1,10,2,0.4537
18,8,0,10,2,0.5795
18,30,1,10,1,0.3887
18,4,0,10,1,0.4802
18,-20,-1,5,2,0.4847
18,-12,-1,10,2,0.6097
18,-20,-1,5,2,0.5312
18,8,1,10,1,0.7283
18,-20,0,5,2,0.473
18,30,0,5,1,0.5268
18,-20,0,10,2,0.6447
18,-8,-1,10,2,0.6917
18,-4,0,5,2,0.4328
18,4,0,10,1,0.5774
18,20,0,5,1,0.4388
18,8,0,5,1,0.8795
18,-20,-1,10,2,0.3878
18,30,0,10,1,0.3383
18,8,0,10,1,0.5112
18,-4,1,10,2,0.7179
18,4,-1,10,1,0.552
18,20,0,5,1,0.3802
18,-12,0,10,2,0.525
18,20,0,10,1,0.499
18,-4,0,5,2,0.686
18,4,1,5,1,0.7116
18,8,0,5,1,0.6191
18,-20,-1,10,2,0.4418
18,-30,1,5,2,0.4489
18,-8,0,10,2,0.8397
18,8,0,10,1,0.6464
18,4,0,10,1,0.7525
18,30,0,5,1,0.4619
18,4,0,5,2,0.6594
18,-30,0,5,2,0.3129
18,20,-1,5,1,0.5548
18,20,0,10,1,0.874
18,-20,1,10,2,0.4327
18,12,-1,5,1,0.6725
18,-12,0,10,2,0.6262
18,12,-1,10,1,0.7351
18,12,0,10,1,0.6296
18,-12,-1,5,2,0.6837
18,-12,1,10,2,0.6802
18,-12,0,10,2,0.4076
18,-12,0,5,2,0.445
18,8,1,5,1,0.5792
18,12,0,5,1,0.5695
18,12,1,10,1,0.6696
18,-12,-1,10,2,0.5135
18,4,-1,10,1,0.8997
18,4,1,10,1,0.6236
18,4,0,10,1,0.5185
18,-12,1,10,2,0.8151
18,-30,-1,5,2,0.3658
18,-30,0,5,2,0.4684
18,12,0,5,1,0.6711
18,-12,0,5,2,0.6089
18,8,-1,5,1,0.5624
18,4,1,10,1,0.5631
18,4,-1,5,1,0.8403
18,4,0,5,1,0.7581
18,-30,0,10,2,0.3231
18,4,1,5,1,0.6727
18,12,0,5,1,0.4316
18,12,1,5,1,0.4455
18,12,-1,5,1,0.53
18,-4,0,5,2,0.7764
18,-30,0,10,2,0.4408
18,-12,0,5,2,0.8279
18,30,-1,10,1,0.4262
18,12,1,5,1,0.5914
18,-20,0,5,2,0.4343
18,20,1,10,1,0.6836
18,12,0,5,1,0.5314
18,-8,0,10,1,0.8319
18,12,0,5,1,0.4376
18,30,-1,5,1,0.6845
18,-30,-1,10,2,0.5339
18,-12,0,10,2,0.4865
18,20,0,5,1,0.3901
18,12,-1,10,1,0.771
18,-12,0,10,2,0.4374
18,-20,1,10,2,0.4059
18,30,0,5,1,0.3198
18,30,-1,10,1,0.5352
18,8,0,10,1,0.6977
18,-30,-1,5,2,0.4798
18,12,1,5,1,0.5934
18,12,0,10,1,0.5739
18,-4,0,5,2,0.5628
18,-20,1,10,2,0.5241
18,-12,0,5,2,0.5716
18,-8,-1,5,2,0.4665
18,-20,1,5,2,0.5599
18,20,0,10,1,0.5256
18,-12,1,5,2,0.5193
18,20,1,10,1,0.4609
18,12,0,10,1,0.6491
18,-4,0,10,1,0.506
18,30,0,10,1,0.3855
18,-20,0,10,2,0.5456
18,-4,1,10,2,0.6276
18,-8,0,5,1,0.5327
18,30,0,5,1,0.4412
18,30,1,5,1,0.3813
18,30,-1,5,1,0.5114
18,-4,-1,10,1,0.6137
18,-20,0,10,2,0.4998
18,-30,-1,10,2,0.5012
18,-12,-1,5,2,0.6865
18,20,1,10,1,0.3537
18,-30,1,10,2,0.5472
18,20,0,10,1,0.6399
18,30,-1,10,1,0.2505
18,-8,1,10,2,0.5025
18,8,-1,10,2,0.5144
18,-30,0,10,2,0.3617
18,20,1,5,1,0.4613
18,-4,-1,5,2,0.7164
18,-8,1,5,2,0.8161
18,4,-1,5,2,0.6373
18,-8,0,10,2,0.3486
18,-12,-1,5,2,0.5694
18,20,-1,5,1,0.4901
18,-4,1,5,2,0.5295
18,12,0,10,1,0.4408
18,-12,1,10,2,0.5731
18,-4,1,10,2,0.6227
18,-12,1,5,2,0.5842
18,-12,1,5,2,0.8207
18,-8,1,5,2,0.7395
18,-8,0,10,2,0.6211
18,12,0,10,1,0.5998
18,4,1,10,1,0.7745
18,8,-1,10,1,0.6736
18,-4,0,10,2,0.7018
18,30,0,10,1,0.3841
18,-12,1,10,2,0.4735
18,30,1,5,1,0.3399
18,12,-1,10,1,0.5296
18,12,-1,10,1,0.5197
18,-20,0,10,2,0.4949
18,20,0,5,1,0.6067
18,-8,1,10,1,0.6977
18,-12,-1,10,2,0.3398
18,4,0,5,2,0.6896
18,-30,1,5,2,0.2917
18,-20,0,5,2,0.4253
18,-20,-1,10,2,0.5533
18,20,0,5,1,0.5835
18,8,-1,5,1,0.7234
18,-8,-1,5,1,0.8656
18,-30,0,10,2,0.3951
18,-12,0,10,2,0.667
18,-12,1,5,2,0.4422
18,4,0,5,2,0.676
18,-12,0,5,2,0.5872
18,4,-1,5,2,0.67
18,8,0,5,2,0.5165
18,-20,-1,5,2,0.5028
18,-30,1,5,2,0.3353
18,12,0,10,1,0.5623
18,20,1,5,1,0.5257
18,20,-1,10,1,0.38
18,30,0,10,1,0.4121
18,-8,0,10,1,0.5839
18,30,0,5,1,0.3686
18,-4,-1,5,1,0.6538
18,4,1,5,1,0.6516
18,-12,0,10,2,0.7139
18,-8,0,5,2,0.6907
18,-20,0,5,2,0.4898
18,8,0,10,1,0.5814
18,20,0,5,1,0.5244
18,30,1,10,1,0.4555
18,-8,0,10,2,1.0825
18,-8,-1,10,2,0.6196
18,8,-1,10,1,0.5852
18,-30,-1,10,2,0.338
18,20,0,10,1,0.5383
18,-30,0,5,2,0.3351
18,30,1,10,1,0.4526
18,12,1,10,1,0.8299
18,-20,0,10,2,0.612
18,8,1,10,1,0.698
18,-20,0,5,2,0.7691
18,4,0,10,1,0.8196
18,20,0,5,1,0.3598
18,-30,1,10,2,0.3277
18,8,1,5,1,0.6226
18,8,0,5,1,0.6702
18,-4,1,10,2,0.6489
18,-8,0,5,2,0.8392
18,-30,0,5,2,0.3569
18,8,-1,5,1,0.5198
18,-8,0,10,2,0.5356
18,8,0,5,2,0.6825
18,-20,0,5,2,0.4838
18,12,-1,5,1,0.402
18,-4,-1,10,2,0.5813
18,4,0,5,1,0.6065
18,30,1,10,1,0.3922
18,-20,1,5,2,0.6084
18,-4,0,5,2,0.655
18,4,0,10,1,0.8105
18,-12,0,10,2,0.5511
18,20,0,10,1,0.3819
18,20,1,5,1,0.3828
18,-12,-1,10,2,0.4448
18,-12,0,5,2,0.4989
18,-30,0,10,2,0.4485
18,-30,0,5,2,0.298
18,-8,0,10,2,0.7018
18,30,0,5,1,0.4027
18,-30,1,5,2,0.4405
18,12,0,10,2,0.5576
18,20,-1,10,1,0.5382
18,30,1,5,1,0.4491
18,20,-1,10,1,0.4888
18,-4,-1,10,1,0.8695
18,12,1,5,1,0.8063
18,-8,0,5,1,0.5679
18,-20,0,5,2,0.4889
18,12,-1,5,1,0.4533
18,20,-1,5,1,0.5582
18,30,1,5,1,0.3248
18,-20,0,10,2,0.3337
18,-20,0,5,2,0.5805
18,8,0,10,1,0.5352
18,-20,0,10,2,0.337
18,8,0,5,1,0.7008
18,30,-1,5,1,0.4524
18,12,0,5,1,0.4729
18,4,0,5,1,0.5924
18,8,1,10,1,0.5311
18,-12,0,5,2,0.5746
18,30,-1,10,1,0.6047
18,-4,1,5,2,0.8211
18,-30,0,10,2,0.441
18,-8,0,5,2,0.5832
18,20,0,10,1,0.7807
18,-8,1,10,2,0.5452
18,-8,0,5,2,0.5354
18,30,0,5,1,0.3418
18,4,1,10,1,0.7813
18,20,0,5,1,0.4011
18,-30,0,5,2,0.3902
18,-4,0,5,2,0.6731
18,-20,1,5,2,0.4341
18,30,0,10,1,0.3594
18,30,0,10,1,0.3513
18,-20,-1,5,2,0.4378
18,-30,0,10,2,0.521
18,8,0,10,1,0.551
18,-4,1,5,1,0.9375
18,-4,0,10,1,0.8248
18,8,0,10,1,0.5454
18,-30,-1,5,2,0.4069
18,-30,-1,5,2,0.4443
18,12,1,10,1,0.6407
18,30,0,5,1,0.3546
18,12,0,5,1,0.4565
18,8,1,10,1,0.385
18,-4,-1,5,1,0.6629
18,-4,0,5,2,0.5223
18,-8,0,5,2,0.709
18,-4,0,5,1,0.7333
18,4,-1,5,1,0.7573
18,20,-1,5,1,0.3632
18,-4,-1,5,2,0.6514
18,-8,-1,10,2,0.59
